Collection,Record,XPath,Content
CDL,02607-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02607-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Fresno County"
CDL,02607-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Lakeshore"
CDL,02607-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02607-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02607-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02607-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M08.0S26.0E06"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02607-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02607-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02607-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02607-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02607-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02590-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Napa County"
CDL,02590-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20021206"
CDL,02590-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 2800970-001: HOWELL MTN SCHOOL / WELL 01"
CDL,02590-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02590-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02590-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02590-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02590-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02590-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021206"
CDL,02590-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02590-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02590-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02590-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.467353820801"
CDL,02590-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.448661804199"
CDL,02590-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.5969543457031"
CDL,02590-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.5817565917969"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Napa County"
CDL,02590-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Angwin"
CDL,02590-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02590-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02590-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02590-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M09.0N05.0W31"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02590-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02590-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02590-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02590-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02590-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02597-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH San Francisco District"
CDL,02597-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030519"
CDL,02597-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 0110018-003: SFPUC-PLEASANTON WELLS / WELL O-09 - INACTIVE"
CDL,02597-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02597-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02597-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02597-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02597-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02597-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030519"
CDL,02597-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02597-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02597-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Alameda County"
CDL,02597-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Pleasanton"
CDL,02597-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02597-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02597-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02597-metadata.xml,/metadata/metainfo/metd,"20120710"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02597-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02597-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02597-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02568-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Napa County"
CDL,02568-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20021223"
CDL,02568-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 2800026-001: TRINCHERO WINERY / WELL 001"
CDL,02568-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02568-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02568-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02568-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02568-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02568-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021223"
CDL,02568-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02568-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02568-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02568-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.504760742188"
CDL,02568-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.485908508301"
CDL,02568-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.538272857666"
CDL,02568-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.5233039855957"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Napa County"
CDL,02568-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Saint Helena"
CDL,02568-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02568-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02568-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02568-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M08.0N06.0W23"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02568-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02568-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02568-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02568-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
